Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time(ms),Temperature,Memory,Perf
C, fannkuch-redux, -1, 47.832824707031250000, 47.244689941406250000, 0.0, 0.0, 1974, 45.0, 1664, 0
C, fannkuch-redux, -1, 48.143859863281250000, 47.557312011718750000, 0.0, 0.0, 1971, 45.0, 1664, 0
C, fannkuch-redux, -1, 48.233825683593750000, 47.638732910156250000, 0.0, 0.0, 1971, 46.0, 1664, 0
C, fannkuch-redux, -1, 48.376098632812500000, 47.783996582031250000, 0.0, 0.0, 1970, 45.5, 1664, 0
C, fannkuch-redux, -1, 48.385070800781250000, 47.793945312500000000, 0.0, 0.0, 1975, 46.2, 1664, 0
C, fannkuch-redux, -1, 48.327819824218750000, 47.742858886718750000, 0.0, 0.0, 1970, 46.5, 1664, 0
C, fasta, -1, 5.357910156250000000, 5.151489257812500000, 0.0, 0.0, 666, 39.8, 1408, 0
C, fasta, -1, 5.348449707031250000, 5.155334472656250000, 0.0, 0.0, 665, 42.2, 1408, 0
C, fasta, -1, 5.368774414062500000, 5.171386718750000000, 0.0, 0.0, 665, 42.2, 1408, 0
C, fasta, -1, 5.360290527343750000, 5.156005859375000000, 0.0, 0.0, 665, 42.5, 1408, 0
C, fasta, -1, 5.405822753906250000, 5.196960449218750000, 0.0, 0.0, 668, 42.5, 1408, 0
C, fasta, -1, 5.379760742187500000, 5.179382324218750000, 0.0, 0.0, 667, 42.2, 1408, 0
C, fasta, -1, 5.357238769531250000, 5.156982421875000000, 0.0, 0.0, 665, 42.2, 1408, 0
C, fasta, -1, 5.391296386718750000, 5.187622070312500000, 0.0, 0.0, 666, 42.5, 1408, 0
C, fasta, -1, 5.356506347656250000, 5.163757324218750000, 0.0, 0.0, 665, 42.5, 1408, 0
C, fasta, -1, 5.366149902343750000, 5.170959472656250000, 0.0, 0.0, 666, 41.8, 1408, 0
C, fasta, -1, 5.363342285156250000, 5.168029785156250000, 0.0, 0.0, 665, 41.8, 1408, 0
C, fasta, -1, 5.349121093750000000, 5.149719238281250000, 0.0, 0.0, 666, 41.8, 1408, 0
C, fasta, -1, 5.374267578125000000, 5.176940917968750000, 0.0, 0.0, 667, 41.8, 1408, 0
C, fasta, -1, 5.374023437500000000, 5.178161621093750000, 0.0, 0.0, 666, 42.5, 1408, 0
C, fasta, -1, 5.338073730468750000, 5.136657714843750000, 0.0, 0.0, 665, 42.5, 1408, 0
C, fasta, -1, 5.345642089843750000, 5.152587890625000000, 0.0, 0.0, 665, 41.8, 1408, 0
C, fasta, -1, 5.329284667968750000, 5.137207031250000000, 0.0, 0.0, 665, 41.8, 1408, 0
C, fasta, -1, 5.388549804687500000, 5.192749023437500000, 0.0, 0.0, 666, 42.0, 1408, 0
C, fasta, -1, 5.392150878906250000, 5.192443847656250000, 0.0, 0.0, 665, 42.0, 1408, 0
C, fasta, -1, 5.386230468750000000, 5.189941406250000000, 0.0, 0.0, 667, 42.0, 1408, 0
C, k-nucleotide, -1, 68.243713378906250000, 67.317871093750000000, 0.0, 0.0, 2823, 44.8, 130304, 0
C, k-nucleotide, -1, 69.015258789062500000, 68.022888183593750000, 0.0, 0.0, 2917, 45.2, 130304, 0
C, k-nucleotide, -1, 68.709411621093750000, 67.745117187500000000, 0.0, 0.0, 2876, 45.8, 130304, 0
C, k-nucleotide, -1, 68.150817871093750000, 67.231567382812500000, 0.0, 0.0, 2804, 46.8, 130304, 0
C, k-nucleotide, -1, 70.152404785156250000, 69.077575683593750000, 0.0, 0.0, 3008, 46.0, 130304, 0
C, k-nucleotide, -1, 68.944274902343750000, 67.966308593750000000, 0.0, 0.0, 2865, 46.2, 130304, 0
C, k-nucleotide, -1, 68.054992675781250000, 67.123291015625000000, 0.0, 0.0, 2832, 46.2, 130304, 0
C, k-nucleotide, -1, 69.535400390625000000, 68.511352539062500000, 0.0, 0.0, 2958, 46.2, 130304, 0
C, k-nucleotide, -1, 68.169860839843750000, 67.228759765625000000, 0.0, 0.0, 2820, 46.5, 130304, 0
C, k-nucleotide, -1, 67.960205078125000000, 67.064208984375000000, 0.0, 0.0, 2766, 46.8, 130304, 0
C, k-nucleotide, -1, 68.222900390625000000, 67.279174804687500000, 0.0, 0.0, 2840, 46.5, 130304, 0
C, k-nucleotide, -1, 69.384399414062500000, 68.340332031250000000, 0.0, 0.0, 2984, 46.0, 130304, 0
C, k-nucleotide, -1, 69.294128417968750000, 68.268737792968750000, 0.0, 0.0, 2953, 46.8, 130304, 0
C, k-nucleotide, -1, 70.730407714843750000, 69.592407226562500000, 0.0, 0.0, 3090, 46.8, 130304, 0
C, k-nucleotide, -1, 68.886718750000000000, 67.891784667968750000, 0.0, 0.0, 2910, 46.5, 130304, 0
C, k-nucleotide, -1, 69.470092773437500000, 68.443054199218750000, 0.0, 0.0, 2966, 47.5, 130304, 0
C, k-nucleotide, -1, 71.211975097656250000, 70.021606445312500000, 0.0, 0.0, 3178, 46.5, 130304, 0
C, k-nucleotide, -1, 69.646911621093750000, 68.579162597656250000, 0.0, 0.0, 3039, 46.8, 130304, 0
C, k-nucleotide, -1, 69.134826660156250000, 68.091979980468750000, 0.0, 0.0, 3000, 47.8, 130176, 0
C, k-nucleotide, -1, 67.962829589843750000, 66.995239257812500000, 0.0, 0.0, 2867, 47.8, 130304, 0
C, mandelbrot, -1, 23.084533691406250000, 22.794433593750000000, 0.0, 0.0, 946, 41.8, 33024, 0
C, mandelbrot, -1, 23.156127929687500000, 22.864013671875000000, 0.0, 0.0, 946, 50.8, 33152, 0
C, mandelbrot, -1, 23.092346191406250000, 22.811584472656250000, 0.0, 0.0, 946, 42.2, 33152, 0
C, mandelbrot, -1, 23.136230468750000000, 22.843078613281250000, 0.0, 0.0, 949, 50.2, 33152, 0
C, mandelbrot, -1, 23.036682128906250000, 22.759704589843750000, 0.0, 0.0, 946, 42.0, 33024, 0
C, mandelbrot, -1, 23.052612304687500000, 22.767395019531250000, 0.0, 0.0, 945, 50.2, 33024, 0
C, mandelbrot, -1, 23.073486328125000000, 22.786987304687500000, 0.0, 0.0, 950, 42.5, 33152, 0
C, mandelbrot, -1, 23.103393554687500000, 22.820434570312500000, 0.0, 0.0, 945, 50.5, 33152, 0
C, mandelbrot, -1, 23.051208496093750000, 22.764709472656250000, 0.0, 0.0, 946, 42.0, 33280, 0
C, mandelbrot, -1, 23.177551269531250000, 22.886230468750000000, 0.0, 0.0, 946, 50.5, 33152, 0
C, mandelbrot, -1, 23.117797851562500000, 22.829528808593750000, 0.0, 0.0, 946, 42.2, 33280, 0
C, mandelbrot, -1, 22.940429687500000000, 22.659545898437500000, 0.0, 0.0, 948, 50.2, 33152, 0
C, mandelbrot, -1, 23.012756347656250000, 22.722534179687500000, 0.0, 0.0, 949, 42.5, 33152, 0
C, mandelbrot, -1, 23.073486328125000000, 22.787353515625000000, 0.0, 0.0, 945, 50.8, 33152, 0
C, mandelbrot, -1, 23.097106933593750000, 22.809265136718750000, 0.0, 0.0, 950, 42.2, 33280, 0
C, mandelbrot, -1, 23.202392578125000000, 22.918334960937500000, 0.0, 0.0, 946, 50.5, 33152, 0
C, mandelbrot, -1, 23.099731445312500000, 22.824401855468750000, 0.0, 0.0, 946, 42.5, 33152, 0
C, mandelbrot, -1, 23.124206542968750000, 22.834106445312500000, 0.0, 0.0, 946, 50.8, 33152, 0
C, mandelbrot, -1, 23.183471679687500000, 22.893127441406250000, 0.0, 0.0, 950, 42.2, 33280, 0
C, mandelbrot, -1, 23.118164062500000000, 22.834960937500000000, 0.0, 0.0, 945, 50.5, 33152, 0
C, n-body, -1, 16.100769042968750000, 15.588073730468750000, 0.0, 0.0, 1729, 45.5, 1536, 0
C, n-body, -1, 16.025390625000000000, 15.518737792968750000, 0.0, 0.0, 1730, 45.8, 1536, 0
C, n-body, -1, 16.155883789062500000, 15.637695312500000000, 0.0, 0.0, 1726, 45.8, 1536, 0
C, n-body, -1, 16.074340820312500000, 15.558593750000000000, 0.0, 0.0, 1730, 46.0, 1536, 0
C, n-body, -1, 16.093017578125000000, 15.570434570312500000, 0.0, 0.0, 1730, 44.5, 1536, 0
C, n-body, -1, 16.214172363281250000, 15.700073242187500000, 0.0, 0.0, 1726, 45.5, 1536, 0
C, n-body, -1, 16.286132812500000000, 15.765258789062500000, 0.0, 0.0, 1729, 44.8, 1536, 0
C, n-body, -1, 16.155273437500000000, 15.648986816406250000, 0.0, 0.0, 1725, 45.8, 1536, 0
C, n-body, -1, 16.115173339843750000, 15.601318359375000000, 0.0, 0.0, 1731, 45.2, 1536, 0
C, n-body, -1, 16.308349609375000000, 15.789306640625000000, 0.0, 0.0, 1730, 45.2, 1536, 0
C, n-body, -1, 16.377746582031250000, 15.852661132812500000, 0.0, 0.0, 1724, 45.0, 1536, 0
C, n-body, -1, 16.213684082031250000, 15.699340820312500000, 0.0, 0.0, 1731, 45.5, 1536, 0
C, n-body, -1, 16.287902832031250000, 15.761596679687500000, 0.0, 0.0, 1726, 44.0, 1536, 0
C, n-body, -1, 16.313110351562500000, 15.795349121093750000, 0.0, 0.0, 1725, 44.5, 1536, 0
C, n-body, -1, 16.305175781250000000, 15.782104492187500000, 0.0, 0.0, 1726, 44.8, 1536, 0
C, n-body, -1, 16.197570800781250000, 15.680175781250000000, 0.0, 0.0, 1725, 45.0, 1536, 0
C, n-body, -1, 16.176635742187500000, 15.664245605468750000, 0.0, 0.0, 1730, 45.0, 1536, 0
C, n-body, -1, 16.248779296875000000, 15.734863281250000000, 0.0, 0.0, 1729, 44.5, 1536, 0
C, n-body, -1, 16.307861328125000000, 15.786926269531250000, 0.0, 0.0, 1726, 44.8, 1536, 0
C, n-body, -1, 16.321716308593750000, 15.806640625000000000, 0.0, 0.0, 1727, 44.5, 1536, 0
C, regex-redux, -1, 13.639221191406250000, 13.423522949218750000, 0.0, 0.0, 701, 41.0, 152256, 0
C, regex-redux, -1, 13.668945312500000000, 13.451660156250000000, 0.0, 0.0, 698, 46.5, 152256, 0
C, regex-redux, -1, 13.869384765625000000, 13.650207519531250000, 0.0, 0.0, 701, 41.0, 152256, 0
C, regex-redux, -1, 13.721069335937500000, 13.500061035156250000, 0.0, 0.0, 698, 45.2, 152260, 0
C, regex-redux, -1, 13.687988281250000000, 13.468017578125000000, 0.0, 0.0, 702, 41.2, 152260, 0
C, regex-redux, -1, 13.777282714843750000, 13.554382324218750000, 0.0, 0.0, 699, 45.2, 152256, 0
C, regex-redux, -1, 13.675842285156250000, 13.453735351562500000, 0.0, 0.0, 696, 41.2, 152256, 0
C, regex-redux, -1, 13.755859375000000000, 13.535461425781250000, 0.0, 0.0, 699, 45.8, 152260, 0
C, regex-redux, -1, 13.694885253906250000, 13.478210449218750000, 0.0, 0.0, 700, 41.2, 152260, 0
C, regex-redux, -1, 13.721313476562500000, 13.508117675781250000, 0.0, 0.0, 697, 45.8, 152384, 0
C, regex-redux, -1, 13.729248046875000000, 13.515136718750000000, 0.0, 0.0, 700, 41.2, 152260, 0
C, regex-redux, -1, 13.853515625000000000, 13.632751464843750000, 0.0, 0.0, 702, 46.0, 152256, 0
C, regex-redux, -1, 14.723266601562500000, 14.460998535156250000, 0.0, 0.0, 834, 41.0, 152256, 0
C, regex-redux, -1, 13.733154296875000000, 13.505920410156250000, 0.0, 0.0, 697, 46.0, 152256, 0
C, regex-redux, -1, 13.740600585937500000, 13.524841308593750000, 0.0, 0.0, 697, 41.2, 152256, 0
C, regex-redux, -1, 13.838745117187500000, 13.614562988281250000, 0.0, 0.0, 698, 46.5, 152260, 0
C, regex-redux, -1, 13.692749023437500000, 13.471374511718750000, 0.0, 0.0, 701, 41.0, 152256, 0
C, regex-redux, -1, 13.770629882812500000, 13.548522949218750000, 0.0, 0.0, 698, 46.0, 152260, 0
C, regex-redux, -1, 13.714416503906250000, 13.493896484375000000, 0.0, 0.0, 697, 41.2, 152260, 0
C, regex-redux, -1, 13.729492187500000000, 13.506774902343750000, 0.0, 0.0, 700, 46.0, 152260, 0
C, reverse-complement, -1, 1.278015136718750000, 1.235900878906250000, 0.0, 0.0, 110, 40.8, 127508, 0
C, reverse-complement, -1, 1.349609375000000000, 1.308532714843750000, 0.0, 0.0, 106, 40.8, 127508, 0
C, reverse-complement, -1, 1.341186523437500000, 1.303710937500000000, 0.0, 0.0, 105, 40.8, 127508, 0
C, reverse-complement, -1, 1.330627441406250000, 1.281372070312500000, 0.0, 0.0, 105, 40.8, 127508, 0
C, reverse-complement, -1, 1.350463867187500000, 1.301330566406250000, 0.0, 0.0, 106, 40.8, 127508, 0
C, reverse-complement, -1, 1.365356445312500000, 1.316162109375000000, 0.0, 0.0, 106, 40.8, 127512, 0
C, reverse-complement, -1, 1.228271484375000000, 1.183837890625000000, 0.0, 0.0, 124, 40.8, 127636, 0
C, reverse-complement, -1, 1.356323242187500000, 1.309509277343750000, 0.0, 0.0, 106, 40.8, 127640, 0
C, reverse-complement, -1, 1.340881347656250000, 1.293395996093750000, 0.0, 0.0, 106, 45.8, 127636, 0
C, reverse-complement, -1, 1.330871582031250000, 1.287597656250000000, 0.0, 0.0, 110, 40.8, 127508, 0
C, reverse-complement, -1, 1.323303222656250000, 1.282043457031250000, 0.0, 0.0, 106, 40.8, 127508, 0
C, reverse-complement, -1, 1.320495605468750000, 1.271789550781250000, 0.0, 0.0, 105, 40.8, 127640, 0
C, reverse-complement, -1, 1.379577636718750000, 1.332763671875000000, 0.0, 0.0, 106, 40.8, 127512, 0
C, reverse-complement, -1, 1.203125000000000000, 1.148315429687500000, 0.0, 0.0, 135, 40.8, 127508, 0
C, reverse-complement, -1, 1.352661132812500000, 1.304565429687500000, 0.0, 0.0, 105, 40.8, 127508, 0
C, reverse-complement, -1, 1.357055664062500000, 1.309082031250000000, 0.0, 0.0, 106, 40.8, 127508, 0
C, reverse-complement, -1, 1.351806640625000000, 1.304077148437500000, 0.0, 0.0, 105, 40.8, 127636, 0
C, reverse-complement, -1, 1.345520019531250000, 1.295837402343750000, 0.0, 0.0, 106, 45.8, 127640, 0
C, reverse-complement, -1, 1.325622558593750000, 1.275878906250000000, 0.0, 0.0, 108, 41.0, 127508, 0
C, reverse-complement, -1, 1.361511230468750000, 1.316284179687500000, 0.0, 0.0, 106, 41.0, 127508, 0
C, spectral-norm, -1, 8.455200195312500000, 8.371032714843750000, 0.0, 0.0, 309, 49.5, 2048, 0
C, spectral-norm, -1, 8.383605957031250000, 8.292663574218750000, 0.0, 0.0, 308, 41.2, 2048, 0
C, spectral-norm, -1, 8.422058105468750000, 8.335449218750000000, 0.0, 0.0, 308, 41.2, 2048, 0
C, spectral-norm, -1, 8.463134765625000000, 8.366943359375000000, 0.0, 0.0, 309, 41.2, 2048, 0
C, spectral-norm, -1, 8.421936035156250000, 8.334533691406250000, 0.0, 0.0, 309, 50.0, 2048, 0
C, spectral-norm, -1, 8.402648925781250000, 8.313293457031250000, 0.0, 0.0, 312, 41.2, 2048, 0
C, spectral-norm, -1, 8.486267089843750000, 8.393798828125000000, 0.0, 0.0, 310, 41.2, 2048, 0
C, spectral-norm, -1, 8.437988281250000000, 8.338317871093750000, 0.0, 0.0, 308, 41.2, 2048, 0
C, spectral-norm, -1, 8.625000000000000000, 8.534057617187500000, 0.0, 0.0, 317, 50.0, 2048, 0
C, spectral-norm, -1, 8.437194824218750000, 8.343017578125000000, 0.0, 0.0, 308, 41.2, 2048, 0
C, spectral-norm, -1, 8.471618652343750000, 8.387207031250000000, 0.0, 0.0, 309, 41.2, 2048, 0
C, spectral-norm, -1, 8.480041503906250000, 8.387878417968750000, 0.0, 0.0, 308, 41.2, 2048, 0
C, spectral-norm, -1, 8.465209960937500000, 8.376525878906250000, 0.0, 0.0, 308, 51.0, 2048, 0
C, spectral-norm, -1, 8.398803710937500000, 8.306091308593750000, 0.0, 0.0, 307, 41.5, 2048, 0
C, spectral-norm, -1, 8.491210937500000000, 8.403808593750000000, 0.0, 0.0, 313, 41.5, 2048, 0
C, spectral-norm, -1, 8.425964355468750000, 8.336425781250000000, 0.0, 0.0, 308, 41.5, 2048, 0
C, spectral-norm, -1, 8.465881347656250000, 8.372863769531250000, 0.0, 0.0, 308, 50.5, 2048, 0
C, spectral-norm, -1, 8.399536132812500000, 8.311950683593750000, 0.0, 0.0, 312, 41.5, 2048, 0
C, spectral-norm, -1, 8.424499511718750000, 8.337219238281250000, 0.0, 0.0, 307, 41.5, 2048, 0
C, spectral-norm, -1, 8.552917480468750000, 8.452209472656250000, 0.0, 0.0, 316, 41.5, 2048, 0
C++, binary-trees, -1, 20.867187500000000000, 20.515380859375000000, 0.0, 0.0, 865, 41.5, 134528, 0
C++, binary-trees, -1, 21.917968750000000000, 21.537658691406250000, 0.0, 0.0, 913, 47.0, 176436, 0
C++, binary-trees, -1, 22.297729492187500000, 21.916931152343750000, 0.0, 0.0, 899, 41.5, 145716, 0
C++, binary-trees, -1, 21.867065429687500000, 21.514038085937500000, 0.0, 0.0, 889, 47.5, 168248, 0
C++, binary-trees, -1, 22.710632324218750000, 22.312133789062500000, 0.0, 0.0, 970, 42.0, 145720, 0
C++, binary-trees, -1, 21.965942382812500000, 21.587036132812500000, 0.0, 0.0, 911, 47.2, 176440, 0
C++, binary-trees, -1, 22.408630371093750000, 22.027465820312500000, 0.0, 0.0, 935, 41.8, 170296, 0
C++, binary-trees, -1, 22.228515625000000000, 21.847717285156250000, 0.0, 0.0, 914, 47.8, 176436, 0
C++, binary-trees, -1, 21.695434570312500000, 21.351684570312500000, 0.0, 0.0, 871, 42.0, 168244, 0
C++, binary-trees, -1, 20.460693359375000000, 20.133239746093750000, 0.0, 0.0, 784, 49.0, 134528, 0
C++, binary-trees, -1, 21.731994628906250000, 21.366577148437500000, 0.0, 0.0, 916, 42.0, 168244, 0
C++, binary-trees, -1, 21.980895996093750000, 21.638000488281250000, 0.0, 0.0, 886, 48.2, 168244, 0
C++, binary-trees, -1, 21.595703125000000000, 21.247680664062500000, 0.0, 0.0, 858, 42.0, 168244, 0
C++, binary-trees, -1, 21.635131835937500000, 21.287597656250000000, 0.0, 0.0, 860, 48.5, 168244, 0
C++, binary-trees, -1, 21.686584472656250000, 21.340576171875000000, 0.0, 0.0, 883, 42.2, 168248, 0
C++, binary-trees, -1, 21.573547363281250000, 21.226379394531250000, 0.0, 0.0, 866, 48.2, 168244, 0
C++, binary-trees, -1, 21.557861328125000000, 21.216003417968750000, 0.0, 0.0, 856, 42.2, 168248, 0
C++, binary-trees, -1, 21.924926757812500000, 21.556274414062500000, 0.0, 0.0, 913, 48.2, 176436, 0
C++, binary-trees, -1, 20.321960449218750000, 20.012207031250000000, 0.0, 0.0, 777, 42.0, 134528, 0
C++, binary-trees, -1, 21.519531250000000000, 21.173767089843750000, 0.0, 0.0, 859, 47.8, 168248, 0
C++, fannkuch-redux, -1, 77.820068359375000000, 76.740783691406250000, 0.0, 0.0, 3569, 47.2, 3584, 0
C++, fannkuch-redux, -1, 77.319335937500000000, 76.257019042968750000, 0.0, 0.0, 3530, 49.2, 3712, 0
C++, fannkuch-redux, -1, 77.158813476562500000, 76.095947265625000000, 0.0, 0.0, 3530, 48.5, 3712, 0
C++, fannkuch-redux, -1, 77.358520507812500000, 76.291931152343750000, 0.0, 0.0, 3532, 48.5, 3712, 0
C++, fannkuch-redux, -1, 77.000915527343750000, 75.933288574218750000, 0.0, 0.0, 3528, 49.0, 3712, 0
C++, fannkuch-redux, -1, 77.185668945312500000, 76.123840332031250000, 0.0, 0.0, 3533, 50.0, 3712, 0
C++, fannkuch-redux, -1, 77.195129394531250000, 76.136535644531250000, 0.0, 0.0, 3527, 49.0, 3584, 0
C++, fannkuch-redux, -1, 77.160705566406250000, 76.095581054687500000, 0.0, 0.0, 3530, 50.2, 3584, 0
C++, fannkuch-redux, -1, 77.108764648437500000, 76.046813964843750000, 0.0, 0.0, 3532, 50.2, 3584, 0
C++, fannkuch-redux, -1, 76.839843750000000000, 75.769348144531250000, 0.0, 0.0, 3528, 49.8, 3712, 0
C++, fannkuch-redux, -1, 77.026123046875000000, 75.957458496093750000, 0.0, 0.0, 3528, 50.5, 3584, 0
C++, fannkuch-redux, -1, 76.858581542968750000, 75.796325683593750000, 0.0, 0.0, 3529, 50.0, 3584, 0
C++, fannkuch-redux, -1, 76.941833496093750000, 75.884704589843750000, 0.0, 0.0, 3530, 49.8, 3712, 0
C++, fannkuch-redux, -1, 77.077880859375000000, 76.010620117187500000, 0.0, 0.0, 3532, 50.0, 3712, 0
C++, fannkuch-redux, -1, 77.167053222656250000, 76.102111816406250000, 0.0, 0.0, 3527, 50.2, 3712, 0
C++, fannkuch-redux, -1, 77.054626464843750000, 75.993041992187500000, 0.0, 0.0, 3530, 49.0, 3584, 0
C++, fannkuch-redux, -1, 77.101196289062500000, 76.033630371093750000, 0.0, 0.0, 3532, 50.0, 3584, 0
C++, fannkuch-redux, -1, 77.148010253906250000, 76.088378906250000000, 0.0, 0.0, 3529, 50.5, 3712, 0
C++, fannkuch-redux, -1, 77.171203613281250000, 76.106567382812500000, 0.0, 0.0, 3529, 50.2, 3584, 0
C++, fannkuch-redux, -1, 77.118652343750000000, 76.057800292968750000, 0.0, 0.0, 3528, 50.5, 3584, 0
C++, fasta, -1, 7.642272949218750000, 7.439636230468750000, 0.0, 0.0, 662, 43.8, 3244, 0
C++, fasta, -1, 7.599914550781250000, 7.395385742187500000, 0.0, 0.0, 661, 47.8, 3244, 0
C++, fasta, -1, 7.662475585937500000, 7.470642089843750000, 0.0, 0.0, 662, 43.5, 3372, 0
C++, fasta, -1, 7.700012207031250000, 7.498291015625000000, 0.0, 0.0, 661, 48.5, 3244, 0
C++, fasta, -1, 7.617858886718750000, 7.424255371093750000, 0.0, 0.0, 663, 43.2, 3244, 0
C++, fasta, -1, 7.593994140625000000, 7.398254394531250000, 0.0, 0.0, 661, 48.2, 3372, 0
C++, fasta, -1, 7.652465820312500000, 7.451354980468750000, 0.0, 0.0, 665, 43.2, 3244, 0
C++, fasta, -1, 7.631164550781250000, 7.434509277343750000, 0.0, 0.0, 661, 47.8, 3372, 0
C++, fasta, -1, 7.655151367187500000, 7.455566406250000000, 0.0, 0.0, 661, 42.8, 3372, 0
C++, fasta, -1, 7.651489257812500000, 7.459228515625000000, 0.0, 0.0, 661, 48.0, 3372, 0
C++, fasta, -1, 7.598022460937500000, 7.403564453125000000, 0.0, 0.0, 662, 42.8, 3244, 0
C++, fasta, -1, 7.666809082031250000, 7.473022460937500000, 0.0, 0.0, 661, 48.0, 3244, 0
C++, fasta, -1, 7.637939453125000000, 7.440429687500000000, 0.0, 0.0, 665, 42.5, 3372, 0
C++, fasta, -1, 7.649230957031250000, 7.452087402343750000, 0.0, 0.0, 661, 47.8, 3372, 0
C++, fasta, -1, 7.643981933593750000, 7.448059082031250000, 0.0, 0.0, 662, 42.5, 3244, 0
C++, fasta, -1, 7.655029296875000000, 7.450256347656250000, 0.0, 0.0, 661, 48.2, 3244, 0
C++, fasta, -1, 7.637268066406250000, 7.436828613281250000, 0.0, 0.0, 667, 42.5, 3244, 0
C++, fasta, -1, 7.625549316406250000, 7.431762695312500000, 0.0, 0.0, 660, 47.8, 3244, 0
C++, fasta, -1, 7.610656738281250000, 7.409973144531250000, 0.0, 0.0, 665, 42.5, 3372, 0
C++, fasta, -1, 7.630432128906250000, 7.432067871093750000, 0.0, 0.0, 661, 47.8, 3244, 0
C++, k-nucleotide, -1, 35.937438964843750000, 34.903869628906250000, 0.0, 0.0, 2054, 47.8, 156372, 0
C++, k-nucleotide, -1, 37.002014160156250000, 35.917297363281250000, 0.0, 0.0, 2139, 48.0, 156372, 0
C++, k-nucleotide, -1, 36.282531738281250000, 35.225585937500000000, 0.0, 0.0, 2072, 47.5, 156500, 0
